"","notact_004","notact_007","notact_008","notact_009","notact_010","notact_011","notact_014","act12h_018","act12h_019","act12h_020","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034"
"FLAD1",4.15815479805098,2.89013642014511,3.76035137284091,4.32662817395199,4.49807155325361,5.03668459776373,3.37915108175103,2.85665516780658,4.66710561198405,3.19491808034301,4.2768452724817,4.35062966258379,4.80196418217903,5.02681301501259,4.69405208581703,4.88888428020983,3.63117633489459,4.38898586835731
"FLCN",1.88891257526027,2.58725554894553,2.01178068624999,1.49637842885442,2.11082022173544,1.94645024887314,3.82345215358825,0,1.14308811044361,0,0,0,0,2.16171738085274,1.56845767259443,1.57394390189276,0,0
"FLI1",6.40714227698539,5.81176060512488,5.80309551039251,6.41307820133856,5.91120713910894,5.75672903252717,5.89771173759441,3.33084599331023,4.19302787475821,4.64368459229544,4.43103031726539,2.97619881783033,2.46690945081526,4.24384812325821,4.32267175958717,4.28849834851952,5.27749467793136,5.02247297563277
"FLII",8.25213482030298,8.56647389166696,8.1361868752944,8.53253512629981,7.78718984124124,8.09753342136811,8.81325897523302,7.94417976142518,8.50917368413673,8.34147575419424,8.11423005289077,8.00561658035452,8.219631997845,8.64713852388659,8.61077944544341,8.38851042758387,8.84071964782796,8.86974460532098
"FLNA",12.777412049458,12.9330125800135,12.9767378180332,13.302797467018,13.063492280927,12.9709929618388,12.9196244365999,12.3115889223798,12.5702120332218,12.5981491865218,12.0641281192043,10.8026270490021,10.8159697617978,11.7875842478968,11.9282362982524,11.1306329507612,12.083588048225,11.8375512545533
"FLNB",10.2798945555272,10.0446135198737,9.34337357788912,10.1539363100641,10.0038846422861,9.90871261050296,9.38587884575529,9.24376526632109,9.22543983563982,9.49358045092723,8.81142928718466,6.96360336068309,7.66728405676964,6.90105858924986,7.38406799831571,6.74464858070405,7.78347261497712,7.64785989751633
"FLOT1",7.94730904135091,8.71045933386298,8.09079398361794,7.84654771333304,8.66709864358697,8.46817815702971,7.55868090531082,7.42028819098872,7.38008102337556,7.50697834379333,6.75436200994332,6.87452128669752,6.78553038898447,7.50594449770741,7.43619205604883,7.18311085576464,7.37045491827085,7.5122458847512
"FLOT2",8.26662203472381,8.31014613096106,6.55981023047963,8.55639495870054,8.60809629323164,8.84039143672603,8.00128062372058,7.78647966656696,7.23994863292672,7.71242540485524,7.15022852528137,6.71651126390458,6.75130290244823,7.78113604513058,7.75117968304712,7.81334436308839,7.48781486056743,7.80009861774605
"FLYWCH2",6.29468522932066,6.21471740243576,6.99694867421062,7.36370761162936,7.14407773828249,6.29104271408818,6.93637922328416,5.83261246677303,6.13615820476926,6.09961583760218,5.53753782278772,4.64829985952723,4.85931788033441,4.97258923184703,4.77078574823174,4.57832901662887,4.72879567078281,5.07869272087765
"FMC1",1.61489644303728,2.82329179645144,1.11291612920898,3.12472694538522,1.88070054190143,2.80659987126075,2.00422158392765,4.16481509040546,4.38572986634912,4.24170086528646,0.791814757963944,1.12671891664056,0,0,0,0,0,0
"FMNL1",9.04848426356256,8.86171854726476,9.25624927770593,8.37665208042785,9.23714340488514,9.06807003032915,9.61117667980408,9.12384516590722,9.02963466804441,9.0399552353206,8.45045430105657,8.02078679143701,7.86283663867626,8.59578701118392,8.49255968006562,8.35469701190994,9.05357379930511,9.24946278032973
"FMNL2",0,0,0,0,0,0,0,1.70257832269051,0,0,2.51206878594006,2.39206454764741,2.36175165007527,2.287113654665,0,0,0,2.58737228655785
"FMR1",4.51567325535051,4.02343982950007,4.07212938051379,4.79826833834359,4.46813484699612,3.84881555907245,4.72815875037512,3.85100882444921,4.42221844897918,4.2781259984165,3.85212929006941,4.27635231809279,3.86749839792536,3.11215699370332,3.68282416068624,3.88139436794375,3.90504057562459,3.07560906861336
"FN1",7.8366284243692,7.84870543880626,8.47757729998761,9.06458865551135,7.72463310803944,7.93758237333769,8.24180903410444,7.58371412460331,8.41952361059792,6.81781820137412,6.3779871447296,5.14249657571986,4.65715726587797,2.54143137887916,3.02810300799957,3.24811000148915,3.14379164457906,4.25443894685945
"FN3K",2.71759759086638,2.98876303608654,3.4978015087221,2.078505769891,2.52888856666254,1.99155037733455,3.53773082067981,3.49675187209947,2.29655078908779,3.87124117239957,1.58165226721287,1.84181987288582,2.27637677473932,1.00130293497499,1.01546020947958,1.11971577782916,1.7367561096302,2.21076171633271
"FN3KRP",6.12847589989337,6.21960933959121,5.83636201356406,5.42243802137562,5.1148001170866,6.81649456428767,6.35903927983262,6.65396020093239,6.68922252086028,5.72761489609628,5.88779851959869,4.7573536501765,5.49620980764815,5.78035364217226,5.56155241056895,5.38486374710492,5.7460163042014,5.85007499584104
"FNBP1",8.6473977510273,8.44684033027925,8.77719600841577,8.13328400052731,8.51197226235753,8.62177438346912,8.80041192476252,8.43025685464744,8.66175862610686,8.22058102419362,7.7417626717398,6.6220288896966,6.99298610500687,7.78529259607,7.83132545772962,7.49717345053785,7.82281431760277,8.19628004451045
"FNBP4",5.54614319866737,5.26261360875553,5.17541602427267,5.24691951486735,5.18283480535294,5.18364942929091,5.69316601316886,4.49972911700567,4.61790932314792,4.88409601723037,4.81983263927438,4.23588944262617,4.33064746706655,4.37783343084237,4.27140495183342,4.3450097090091,3.83356987842147,4.38076556773815
"FNDC3A",2.93980501278838,3.76941416678325,4.52265346170467,3.77061576471106,4.24348998158654,4.62632448531285,3.61927628912375,4.07433907517823,3.10143158718592,4.28068529588836,3.10643635385443,3.35153995968546,3.20081323701269,2.81467795155782,3.79893125381827,2.97798564750004,3.40019285949594,2.80378199818248
"FNDC3B",3.12574095558703,2.88654250799522,1.29516110556295,1.29969169078978,1.21424877673803,1.66848890522544,1.23506985067388,0,0,0,0,0.993223141784815,0.946128678355534,0,0,1.14812390551047,1.35958467325596,1.75313641592347
"FNTA",4.69289382031254,5.33626672814047,5.94896503511247,5.13678710922323,5.10267535235745,5.11775466487753,6.22133875465398,4.96645611707186,5.74871027125526,5.33907316093197,4.94345530924114,5.92358235204543,5.61883690411815,5.12633700951122,5.79157332226229,5.44692990814694,5.21656180726297,5.43175936119205
"FNTB",2.28276602679021,2.42689340234971,2.35176351342891,2.39610864645312,2.08282021459168,2.52878761386746,2.97433449240242,0,0,0,0,0,0,0,0,0,0,0
"FOCAD",4.89893903605307,4.80090235907612,4.80875448238657,2.67184508867749,4.11112984481682,3.54287754513852,4.00963512688716,2.28242167665718,3.68942642872977,3.88724515869703,3.73779827093299,5.00836287090518,5.33746316323091,4.86565905437669,5.71754260082351,5.52778667610791,5.05663338743355,5.30890356788141
"FOSB",0,1.25305670213081,0,2.03573605354449,0,0,0,2.20866979777062,2.23042323653794,2.58678150691696,2.00538046847037,0.501780737734651,0,0.846879644359563,0.896680846988174,0.945162403098039,1.06581219433701,0
"FOSL2",0,0,0,0,0,2.32989588523054,0,2.65513384954068,3.41867475302028,2.8681964150181,3.51507596940024,3.78551110964209,3.72792832295933,2.54330538864913,2.48659822770088,1.88660915386262,2.07358918397732,0
"FOXE1",2.76545889132798,2.47016860937862,2.51057511017876,2.18715331463885,3.48236043614668,2.1978723756153,2.92926635252268,3.4688980849106,3.41592268609806,3.36172749227237,4.44596099265305,5.69051954139394,5.40811816786256,4.18441663860769,4.0094598148473,4.69990397238399,4.32121280049467,2.93606172702258
"FOXJ2",0,0,0,0,0,0,0,0,0,1.59274125904418,1.21577093115489,1.45094426913407,1.37186121163047,0,0,1.52605277547649,1.47821564342034,0
"FOXJ3",3.52246108156535,3.33968777903834,3.67658076282291,3.88786849651386,3.58763918432619,4.00652827718325,4.76583448575632,3.27362214798509,2.35337013524069,2.19172872252459,2.4279597652742,2.70331693939785,2.03004587486297,2.14616762826495,2.15193097291348,2.71447495093022,0,1.92016521966856
"FOXK1",7.3761733865341,6.79534580927377,4.99579950299393,6.33208987757694,6.92674140882663,6.15082108103362,6.15762850165332,6.86330432483926,6.84510360476698,6.58085923720281,5.82928116505054,5.31773678280041,5.53452466762781,5.88255083150473,5.97941505772939,5.34947834721415,5.2713171664005,5.9704843981487
"FOXK2",3.36834204763881,3.99691416329119,3.48955579832269,2.92115345696679,4.21482188215377,4.0891982673645,3.31501897834346,3.50644217799122,1.69459319496515,2.73997380744586,2.37059072744196,2.26605875826892,3.75359796487378,3.56419563686578,3.70842469359846,3.78101116835926,3.16435230541157,3.29276986260202
"FOXN2",2.15368615746742,0,0,2.1149173770057,0,0,1.73251557463367,0,0,2.15688971287559,0,0,0,0,0,0,0,0
"FOXO1",5.55547820494969,5.22203941685122,4.96273424786092,5.23296092814625,5.85967593347807,6.02068831222235,5.28956061278598,4.17781751095439,3.9814908477074,3.48752003333554,2.5532659356546,2.81417891105982,3.03828804393246,3.36932867382142,3.2096056643227,3.31521370942813,3.14947185479615,3.07691408453117
"FOXP1",5.44395277305121,5.79402594657889,6.67478379817603,5.38183916366483,6.74808282188529,6.91245837135132,6.07073289436672,6.54960374499339,6.1756561504162,6.2961036739032,5.69314754353007,5.20569866034889,5.71627270507413,5.09696326854784,5.40168500919846,5.53618332902153,4.6051511462201,4.20312301990348
"FOXP3",0.514845627238308,0,0,0,0,0,0,0.735944809275388,1.66479620994073,0.705238125852686,0,0,3.09113828667975,2.06551749983093,1.48070665179584,1.47214803441868,1.75544770958597,3.02175224751995
"FOXP4",0,0,0,0,0,3.04297412010454,1.246299171866,0,0,1.51079821757889,3.63037301721684,1.73662286905551,1.65434259687233,1.30116025847765,3.54208484978152,1.27464499971783,0,1.59052633565005
"FOXRED1",1.29485678139853,2.00367210255985,3.65995193469385,2.40711304595932,3.12827188944999,3.74466096803736,3.88036302067828,2.10801013524196,2.15170306430084,2.71277951186069,2.34757855463741,2.92531925248002,3.32428058569444,4.10629362340891,4.47591906936206,4.1109474611818,3.42791129278875,3.22459860189109
"FPGS",0,0,0,0,0.833831469392628,2.61315033696686,4.15200431040231,2.212426081411,3.45188777939235,3.36807710114735,6.04344671760428,5.5709221234779,5.29413062172247,5.02805208642735,4.14723349475321,5.1467285760955,3.990775140419,2.75433998065388
"FPGT",3.51797141364983,3.39327240330493,1.56956476401401,3.37138618595029,2.40124531210274,3.55270191589989,3.38429269508121,2.94191546572336,3.27244722446923,3.30078226781851,1.21953509058752,1.73786670519984,2.93349739985353,1.26438615405611,2.78556541943764,2.86149549449142,1.72150880561685,1.56562367260612
"FRA10AC1",2.43739107344219,2.67728337929704,1.46980483641613,2.90669749607604,1.38219761118281,1.29807361810384,1.43819373266347,0,0,0,1.50935077759304,2.83314376573724,3.21898086118516,2.99238069735931,2.34747771125864,2.32658157316234,0,0
"FRG1",5.79845165167773,6.65200529993708,6.27665215982059,6.82405894930558,6.10318068760386,5.80323713317183,5.4823272965568,6.24658445064856,6.42055097840038,6.08822626133433,5.97510401461207,5.76333403817552,5.94247647100235,5.43291856396336,5.7903280778327,5.49882479287668,5.88897333862273,5.05661807289224
"FRMD8",0,1.77447732833423,0,0,0,0,0,3.62578449594844,2.96029221994705,1.55309625686,0,0,0,1.94446370987739,1.9387468070711,2.07117555103213,2.49790250835922,0
"FRY",0,0,2.52702299070307,0,0,0,0,0,0,1.50945551731711,1.60805136167334,1.69287135393379,0,1.54176887121123,1.12599645665206,1.1053685052655,0.919401136864036,1.59291908874254
"FRYL",7.03968903641726,7.3555308466039,7.75038738468652,6.91763445745023,7.60752590354239,7.77824376341615,7.65940372481332,7.1875201312657,7.02264542265463,7.30056255153027,6.78876929076649,7.04502269340632,6.74268646488567,7.24385387706153,7.16617591055876,6.97950105796528,7.31965098177876,7.37325942784921
"FSBP",0,0,0,0,2.82093673362544,2.14954340084822,2.2240413332849,0,0,0,0,0,0,0,0,0,0,0
"FSCN1",0,0.892289032058644,0,0,0.486640511159593,1.28990634982923,0,1.07402675218766,1.81500263723715,1.49936366671761,3.22248329690514,1.1221859478944,2.1494452208147,7.59763313502536,7.19465450898873,7.01027803543313,5.5270383789491,7.96975059616439
"FSD1",0,0,0,2.39118727722317,0,0,0,0,0,0,0,0,0.90676884824038,1.65754024407038,1.69543019054277,1.67142929245268,0,0
"FSTL1",0,0,0,0,0,3.09470109215264,0,0.890741138335094,0.388307572065286,0.296946282478862,0,1.47038470203641,0,1.9090178796848,2.07601494419849,1.9115416613485,2.45065753968111,2.29680153550972
"FTH1",6.80118220442285,5.12474750522197,6.85176798520395,6.86486346013378,7.4556252087831,7.8030057026807,7.7411455889689,6.89245670702149,7.15291961993967,7.02448591389931,7.07209395163945,5.99625150187333,6.59356908092805,7.05058828963478,6.68604489929397,6.83090393150117,6.71339486561951,6.18696130491274
"FTL",7.17100113111131,2.75760409098871,6.97854241824276,3.32644240778861,7.17313171468,8.06160192741465,5.98685162761568,8.32033056202324,5.33487967197396,5.31571434326005,7.48243298796228,6.26184626728601,7.29043090054488,7.37559674220674,6.50115198272718,6.69447736398429,6.03323017619747,5.59598599542096
"FTO",4.3569489622921,5.82923594324546,6.00525008223638,6.59252556843683,6.59448726144981,6.22826697069984,6.64184012483652,6.20155366532786,5.97366667104693,6.27249828605376,5.64633476909307,5.78284100863711,5.63402607223001,5.64870960449053,5.5823705241281,5.68395750365497,5.90383149989604,5.23604955493796
"FTSJ1",0,0,0,0,0,1.26738534122747,0,2.56035416925413,0.867931268018814,0.7761810020986,0,0.767770644468331,1.05255975862089,2.56152097329128,2.33110310041492,2.33090030149508,2.15679372354133,2.84265163003196
"FTSJ3",6.72255050216418,6.75919215126341,6.31976799809314,6.24761349359622,6.35707890231783,6.83029336563666,6.63818727075368,6.85302418748388,6.69233542312956,6.54383574954122,7.34141135748482,7.70767584422404,7.45165076847817,7.21849482743918,7.09284464092356,7.37698285346923,6.80049650771593,6.51597003597685
"FUBP1",10.3430121319065,10.1536018927598,10.5439541531534,10.973928610264,10.3688291421409,10.2404155808113,10.8488261148205,10.0016037714227,9.89667795921841,10.1519296594799,10.2355712290712,9.8788595021087,9.71102983656387,9.41654524712295,9.35962503034369,9.4425362413149,9.50331564788456,9.4908932297161
"FUBP3",7.5633261228979,7.23139197592146,7.8621374491984,7.33369148571699,7.94090122482628,7.53079104020871,7.53050733535633,7.0133303614614,7.23452223008385,7.05377149904215,7.17687080269676,7.37528248695921,7.4866362864536,7.19165519260932,7.20514012510387,7.34833847332322,6.99642139551822,7.28902777245336
"FUCA1",1.66647412289966,3.41187039510956,0.545240524641046,1.7970018849535,3.33216651398754,3.48902000561243,0.707010197318048,2.00746728344238,3.28117002761053,2.21615444005721,1.83092884235022,1.0486969216794,0.817030462557227,1.05580971859868,0.982170582806969,0.636537686546919,0.694750322452298,0
"FUNDC1",1.00452324189408,1.6843684018259,1.41385932683637,1.7390696348233,2.09824297933785,2.27961640893124,1.70974738799047,1.18189151036892,0,0,1.3868805384769,0,0,1.32525750271981,1.83425375698847,1.31949535685974,0,0
"FUNDC2",4.40894167132312,3.15488432937917,4.10955274262183,3.05114032461186,3.66010394275622,4.58367657450883,5.81060613332243,6.27311793176978,6.26812488298328,5.75183075959741,6.1406895466874,5.41334200351106,5.26165273037824,5.25723740654385,4.90380402101811,5.31838743537806,4.38068219628874,4.1657868921058
"FUOM",0,0,0,0,0,0,0,0,1.61381787796927,0,0,1.73172595896934,1.43659275545541,1.33410502736824,1.08522538380427,1.05830034676034,0.844336964662887,0.47442564624267
"FUS",7.66162323307412,8.86652425589048,9.65008704909931,9.62090471088132,9.6499282830434,9.18829670125545,8.30351363561535,9.1911602189854,8.18549045530457,8.70968691367731,8.75670302219061,8.6059873012156,8.58581159409024,8.70624367930894,8.63260827226438,8.63003138254665,8.45088521784857,7.83453345252687
"FUT8",1.875230908376,2.37630717304274,0,0,2.21017789244138,0,0,3.57226245116632,0.958768895650803,3.89316043300648,0,3.21112078167126,3.25433341033517,2.36407736740481,2.97931086771845,2.38236572081346,2.49648496654815,2.64612736595903
"FXN",7.32598421423002,8.09245127212545,6.56489789573213,6.44552045997981,6.85041394949087,6.96561622517825,7.05781438954274,6.24927814338358,6.2365289292032,6.30272172616231,5.9339754163786,4.88427286525016,5.11748036543459,4.96995255980126,4.2220228199126,4.75147595794582,4.71643954044467,4.39267619197708
"FXR1",5.65327494403608,5.22676465180904,6.70477944840121,5.81910357056609,5.59546870410199,5.94481812953681,6.24008211429545,6.60703321974503,6.68278906091254,6.66835253014649,6.94430718226596,7.38579881586526,7.27138863640993,7.38698329778803,7.32858504440671,7.23304258070998,7.5067424541487,7.34067295890443
"FXR2",4.27739627946066,2.21255103261306,3.88975505785702,3.29108469953408,4.1683991433468,4.26727052078959,4.19919677420696,4.3188764111149,4.5833354430704,4.51027174978353,3.19024547083123,5.21355714569681,4.98064039567105,5.1234012577753,5.02474532930451,5.07278682473948,3.4733703774323,4.97676237747964
"FYCO1",3.45991727425628,2.08388318418843,1.49135939613884,3.0040122270071,1.46793518496071,1.56891416723397,1.55328193390132,3.63052703050815,2.06265720356446,2.36841445339373,3.98643760458744,0,3.46229961741966,1.33268682443169,1.23710571684831,4.94960433301312,2.91260457171673,0
"FYN",7.29238202833592,7.54641582723608,7.71448849165551,7.54643117205929,7.09228674312141,6.82841571117303,7.71978490373656,7.72765971870626,8.02345119760145,7.64023936713858,7.5651130775835,7.78235064274245,7.98380863721977,7.83455718089718,7.56233011989864,7.74407130724535,7.34940414749237,7.26750520871051
